ResponseId,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,Q4_26,Q4_27,Q4_28,Q4_29,Q4_30,Q4_31,Q4_32,Q4_33,Q4_34,Q4_35,Q4_36,Q4_37,Q4_38,Q4_39,Q4_40,Q4_41,Q4_42,Q4_43,Q4_44,Q4_45,Q4_46,Q4_47,Q4_48,Q4_49,Q4_50,Q4_51,Q4_52,Q4_53,Q4_54,Q4_55,Q4_56,Q4_57,Q4_58,Q4_59,Q4_60
R_2UYNVaH4eXB3cBF,4,4,4,2,1,4,4,4,4,5,1,2,4,4,5,2,5,4,5,5,2,2,1,4,2,4,4,4,2,1,4,4,2,4,5,5,4,4,2,4,4,4,4,2,1,4,1,2,2,1,4,4,4,1,2,5,4,4,5,5
R_1k08amyvb1YqSnk,2,4,4,2,1,1,5,2,2,4,2,1,4,1,4,4,5,4,4,4,2,1,4,2,3,5,4,3,1,1,5,4,3,5,4,5,1,4,5,4,1,4,5,2,4,4,1,2,1,4,4,5,5,5,4,3,4,3,4,3
R_264noieycmN0jii,2,5,2,2,2,4,4,2,1,5,4,4,4,2,4,3,3,4,4,3,2,2,4,1,1,2,4,2,1,3,4,4,4,5,4,4,2,4,5,4,2,1,4,1,1,2,2,1,1,2,4,4,4,5,2,5,4,2,4,1
R_vCVIGutyzWzBas9,2,5,4,2,2,3,4,3,1,5,1,2,4,5,5,3,3,5,5,5,4,4,5,2,1,3,3,2,1,1,4,5,2,5,3,5,3,4,5,5,5,5,4,5,1,5,4,3,1,5,2,5,3,5,2,5,5,4,5,5
R_1MQEdRoHMFtxCXN,1,4,5,2,1,5,5,4,4,5,1,3,3,5,5,4,1,1,4,5,1,1,4,2,1,5,5,4,2,1,5,3,1,2,5,3,1,4,5,3,3,3,4,1,5,5,1,2,2,1,1,5,3,5,2,5,4,3,5,3
R_0VYVPtRH7drOLBf,4,5,1,4,3,2,5,4,5,5,2,4,4,4,4,2,5,4,5,5,1,1,4,4,3,1,5,3,4,3,4,5,5,4,4,2,1,5,2,5,4,4,5,3,2,4,1,1,2,2,5,5,5,2,2,4,4,2,1,3
R_2EuD1yjrKt6iv7f,4,3,4,3,2,4,4,4,2,4,2,2,4,4,4,2,2,2,4,3,4,2,4,4,2,2,2,4,2,2,2,3,2,4,4,2,3,2,3,4,1,2,4,2,2,5,3,4,1,2,2,5,2,3,3,5,4,4,4,4
R_1eQ2f1iL6eGAY93,2,4,5,1,4,1,3,3,3,5,4,4,2,5,4,5,4,2,4,4,1,4,5,2,1,2,2,4,1,2,5,3,1,5,3,4,3,2,5,4,1,3,2,2,1,4,4,2,1,2,4,3,1,4,1,4,2,4,4,3
R_WxGzgrNf6cZXkfn,2,3,2,4,3,2,4,2,4,4,4,2,4,2,4,5,4,3,2,3,2,1,2,3,1,4,3,2,4,2,4,4,2,3,3,2,3,4,3,4,2,4,3,5,2,2,4,2,2,3,2,4,4,2,2,3,2,2,1,4
R_1d9QAkflpUrzEnJ,2,4,3,2,3,1,5,4,4,5,2,3,4,4,4,3,1,4,5,5,2,1,4,2,1,3,5,4,2,2,5,5,2,5,4,4,3,4,4,5,3,5,4,4,1,2,2,2,1,4,4,4,4,4,2,4,4,4,3,4
R_1eKTYRgBZzqF6v2,4,5,4,3,1,2,5,3,5,4,1,1,4,2,5,4,1,4,3,5,4,1,4,4,1,2,4,1,4,1,4,5,3,4,5,3,2,5,2,4,5,2,5,5,2,5,1,2,2,2,4,5,4,1,1,5,5,4,4,2
R_2OMYRPp5qYRotjK,4,5,5,2,1,2,5,2,2,5,1,2,4,2,4,2,1,4,5,5,1,1,4,3,1,5,4,5,1,1,4,5,2,5,5,5,4,4,5,5,1,2,4,2,1,4,2,1,1,1,4,5,5,5,1,5,5,4,2,4
R_3itg8jWzNtd3zV9,2,3,4,4,1,2,4,3,4,5,2,2,3,2,2,4,5,4,1,5,1,1,5,2,2,4,4,4,4,2,4,4,2,4,5,4,4,1,3,3,2,2,3,4,2,4,2,4,3,1,2,4,1,3,2,3,3,4,2,4
R_3kADFN198YL39Do,5,5,4,1,1,2,5,1,2,5,1,2,4,5,5,2,1,3,5,5,2,1,4,1,1,1,5,4,1,1,2,5,2,5,5,2,2,2,4,5,4,1,3,2,1,5,1,4,1,2,3,4,2,4,1,5,5,4,4,5
R_1QlKful6mhI8wLm,2,2,5,2,4,1,4,5,2,4,3,4,3,4,4,5,4,3,5,4,2,2,5,3,3,5,3,4,4,4,5,3,2,5,4,4,4,4,3,3,2,4,4,4,3,2,3,4,2,2,4,5,2,3,3,3,4,2,2,3
R_3k1HeB7qNjfcjwq,2,5,1,1,2,1,5,1,4,5,1,4,4,1,4,4,1,5,1,5,1,1,4,4,5,1,5,1,1,1,4,5,5,5,5,2,1,5,2,4,5,1,5,2,1,4,1,1,1,1,2,5,5,2,3,5,5,1,4,4
R_2BeM6oB4dkAlBuA,1,4,4,1,2,2,5,5,3,5,4,5,5,3,5,5,2,1,5,4,4,4,4,3,1,5,5,2,2,4,5,2,1,4,4,5,3,5,4,5,1,4,2,4,1,4,4,3,1,4,3,5,5,5,1,2,2,4,2,4
R_1Lp4JpDT8WiFTlx,3,5,4,2,1,1,5,2,1,5,1,2,4,5,5,5,1,4,5,5,1,1,4,1,2,4,5,4,1,1,5,5,4,5,5,5,2,3,4,5,4,4,5,1,1,1,1,2,1,2,5,5,4,5,1,4,5,5,5,5
R_22PUGGwxsag3Wei,2,5,4,3,5,1,5,3,2,5,4,3,4,4,4,5,1,5,4,4,2,1,2,4,1,4,5,4,4,1,5,4,4,5,4,5,1,4,5,5,1,4,3,3,1,1,4,1,1,1,5,5,4,4,1,1,3,1,4,4
R_OktG1AIQhfgiHVT,4,4,3,3,2,3,4,4,3,4,2,4,4,3,2,2,1,4,4,4,3,2,2,4,3,1,2,4,3,2,4,4,2,4,5,2,2,4,2,3,4,2,4,2,2,3,3,4,2,1,2,4,3,2,4,3,3,4,3,3
R_2Sfua4pofMmd3ff,2,4,1,3,5,1,4,4,3,4,3,5,5,2,3,5,3,5,4,3,2,2,1,5,5,4,4,2,4,2,5,4,5,2,4,3,4,5,2,3,3,4,5,3,1,2,4,2,4,4,4,4,5,3,5,5,2,1,4,2
R_2ROp1LUtF1360NV,1,4,4,2,2,1,5,5,2,2,5,2,4,2,2,5,2,4,4,4,1,1,5,4,1,5,4,2,4,4,5,2,2,5,4,5,1,2,4,5,1,4,2,5,1,1,5,2,2,5,4,4,4,5,1,1,2,2,1,2
R_1rjiwonCBRmbvJp,1,5,1,1,4,1,5,5,2,2,5,4,5,4,5,5,4,5,5,5,1,1,5,1,4,5,1,5,5,2,5,4,5,5,4,5,5,5,1,5,1,5,5,5,1,1,5,1,1,2,5,4,5,5,1,1,5,5,1,5
R_24tUibZ8iI3aKFW,2,5,1,4,5,1,4,4,3,4,3,4,4,5,4,5,1,5,5,5,1,1,4,3,2,4,5,4,1,2,5,3,4,5,4,5,4,5,5,5,1,3,4,1,1,1,4,1,1,1,5,4,5,5,4,3,4,4,4,3
R_DAbgutf4gMTaOn7,1,5,5,2,2,3,5,1,4,5,1,1,4,1,4,5,1,2,1,5,2,1,5,5,2,4,4,3,2,1,5,5,2,2,5,5,2,4,1,3,3,2,4,4,1,2,4,1,5,1,5,4,4,1,1,3,2,4,1,4
R_1NfszKTAMqFf0ag,1,4,2,3,4,3,4,2,4,4,3,2,4,3,3,4,2,5,3,5,3,2,3,5,2,4,4,2,3,2,5,4,4,3,4,3,2,4,4,3,3,3,4,3,1,2,2,2,2,1,4,4,4,4,2,3,4,3,3,4
R_zcgeLAPwi5pdRM5,2,4,2,1,2,1,5,5,2,4,2,2,2,2,2,5,3,4,4,4,1,1,5,1,1,4,2,2,1,2,4,2,2,4,3,3,4,1,4,5,2,2,2,2,5,4,4,2,1,2,5,5,1,4,2,4,4,2,5,2
R_tVrBRdU8gni0yfn,3,4,5,4,2,2,4,3,4,5,3,3,4,3,2,4,4,2,4,4,2,2,5,4,1,5,3,4,4,3,4,4,1,3,5,2,2,2,4,4,2,4,4,4,3,2,2,2,3,2,4,5,4,2,2,2,2,4,3,3
R_1eyOLjUuz3ZhJ2O,4,4,1,1,1,4,5,1,2,4,2,1,4,4,4,2,1,4,5,4,4,1,4,2,1,5,4,3,1,1,4,1,4,5,4,3,2,5,4,5,1,4,5,2,1,3,1,2,1,1,1,5,5,5,2,5,3,4,4,4
R_1fga34oNICy0VKG,4,4,2,3,1,2,5,3,3,5,2,3,5,4,4,3,2,4,5,5,3,1,4,4,1,3,4,2,2,1,4,4,4,4,5,2,1,4,4,5,2,4,4,2,1,4,2,1,1,2,4,5,4,4,1,4,3,2,3,5
R_1P1WNaEgX7hl2rM,1,5,2,1,4,1,5,4,2,4,2,3,5,4,3,5,5,5,4,5,1,1,4,3,3,1,5,1,1,4,5,4,4,5,3,4,2,4,5,5,1,4,5,4,1,2,2,3,1,4,5,5,4,5,2,2,4,2,4,3
R_3KNJ9NtP3K58Q3O,3,4,3,5,1,3,4,4,4,5,2,2,5,1,4,4,2,4,1,4,3,3,4,5,1,1,5,4,5,2,4,4,4,1,4,3,2,4,1,5,4,2,4,5,1,3,2,2,5,2,3,4,4,2,1,4,4,3,1,4
R_25QHYV1kiMS1VxL,1,3,4,3,2,1,5,4,3,5,4,2,3,4,4,4,2,2,4,5,2,1,3,4,1,4,4,3,4,2,5,3,2,5,5,4,1,3,4,5,1,2,3,5,2,2,4,3,2,2,4,5,3,4,1,1,4,2,1,4
R_Yc4QmiWA32JFyZH,1,5,2,3,2,3,5,2,4,5,3,3,5,4,5,5,1,5,4,3,2,1,4,5,1,3,4,1,5,1,4,4,4,4,3,4,2,5,3,5,3,4,5,5,4,1,3,1,2,3,2,5,5,4,1,2,3,2,1,4
R_3R9qngd1T0h733b,1,5,5,1,1,3,5,5,2,5,4,5,3,5,4,5,4,4,5,5,3,4,5,4,5,5,1,5,3,1,5,4,4,5,5,3,5,2,4,1,2,5,2,3,1,1,5,2,5,1,3,5,3,5,4,2,1,4,5,5
R_BJx1aepETcXhsYx,2,3,2,1,2,2,5,4,2,4,3,2,3,4,3,4,3,4,5,4,1,2,3,2,3,3,3,4,2,3,5,4,3,4,4,4,4,3,4,4,2,4,4,2,3,1,4,2,1,2,4,4,4,4,3,3,2,3,4,3
R_2uP0LOMLVPQL4W0,4,4,4,2,3,3,3,4,4,4,2,4,4,2,4,4,4,4,5,3,3,2,4,4,2,4,4,2,4,2,2,4,4,5,3,4,2,4,3,4,4,4,4,4,3,4,2,2,2,3,4,4,3,3,4,4,4,4,4,2
R_2YJoHZOWNngIUSm,5,5,4,1,2,2,5,2,5,5,2,1,5,2,5,2,1,5,3,2,2,1,5,1,3,3,5,5,2,4,4,5,5,4,3,5,4,5,4,5,5,4,5,4,1,5,1,1,2,3,5,5,4,4,5,5,5,5,2,4
R_bymxMWymyxUAvdv,4,5,1,3,5,3,5,2,4,5,2,3,4,2,4,4,5,5,3,5,4,2,2,2,1,2,5,2,2,1,4,4,5,5,5,2,2,5,4,5,4,5,5,4,1,4,1,2,2,1,2,5,4,4,1,5,5,2,5,4
R_2PcbE1dLfVMXVOB,4,4,4,2,4,2,4,4,3,4,4,4,3,4,4,5,3,2,4,5,2,2,5,4,2,5,4,4,2,2,4,4,4,4,4,4,4,2,4,5,2,4,2,2,3,2,4,4,2,4,4,4,2,4,3,2,2,4,4,4
R_3iVC7yWGCYDIMC6,5,5,1,3,2,4,5,1,5,4,3,4,5,4,3,4,1,5,2,5,5,1,2,5,1,1,5,1,4,1,4,5,5,4,5,4,1,5,4,5,2,5,5,2,1,4,1,1,1,1,2,5,5,2,1,5,2,1,5,3
R_1k2eIuVMduIxKRr,2,4,4,2,4,1,4,4,2,5,1,2,2,4,4,4,2,5,2,5,1,2,5,4,1,5,4,4,2,1,4,4,2,5,4,5,4,4,4,4,2,5,2,2,1,2,2,2,1,2,5,4,4,4,1,3,2,4,4,4
R_UnL2cE8UDKH29rP,2,3,3,4,1,2,5,4,4,4,1,1,2,3,1,3,3,2,3,4,4,4,2,3,1,3,4,3,3,3,4,4,3,2,2,2,4,4,2,3,4,4,3,4,1,1,4,4,1,4,3,4,3,2,2,2,3,4,3,4
R_cU4QHhf9wrxSkI9,1,5,5,1,1,2,4,4,2,4,2,4,4,4,1,4,1,5,5,5,2,2,4,3,1,4,2,4,1,4,4,4,2,5,5,2,4,4,4,5,1,4,4,2,5,2,2,4,1,1,2,4,2,2,1,2,2,2,5,1
R_2bPL4FQD3CYt0Yh,5,4,2,2,5,2,5,2,4,5,5,3,5,1,4,5,1,5,4,5,4,1,4,5,1,4,5,4,4,5,1,5,5,5,5,2,1,4,4,4,5,4,5,5,1,5,1,1,2,1,1,5,5,3,1,4,3,4,1,5
R_To3as05n5Ioeegp,3,3,3,4,2,4,4,2,4,5,4,4,4,1,4,4,4,3,4,5,3,3,5,3,1,4,2,4,3,2,5,2,3,4,4,2,3,3,5,4,3,3,4,4,2,4,3,3,2,2,4,4,4,5,1,3,3,4,2,4
R_332nxFZf44sqiwa,4,4,2,1,4,4,4,5,2,4,4,2,2,4,4,3,1,2,4,4,2,4,4,2,3,4,4,4,1,4,3,4,2,5,4,2,5,2,5,4,2,4,4,1,1,3,4,5,2,4,4,4,2,4,4,2,4,4,4,2
R_1jfvLT2V8aHgPCm,1,2,4,1,2,4,4,3,1,5,2,4,3,5,5,3,4,4,5,3,4,4,5,1,2,5,1,2,1,2,5,2,3,5,4,5,4,4,5,3,1,5,4,1,2,5,4,2,1,4,3,4,3,5,2,3,1,1,5,3
R_xDFXQn6hcXb5y5r,2,1,4,4,2,3,2,1,4,4,4,5,4,2,4,3,5,3,3,5,5,5,2,4,1,1,1,4,5,1,4,2,2,1,4,2,4,4,2,5,2,5,4,5,1,3,5,3,5,1,1,3,4,1,2,2,1,4,1,4
R_1JFRvxQzNXlBRmo,1,4,4,1,2,3,4,4,1,2,4,4,3,2,4,5,1,4,4,5,2,2,5,1,2,5,4,4,2,4,5,5,5,5,5,2,4,2,5,4,1,5,4,3,4,2,4,1,1,4,5,4,4,5,2,2,4,4,2,3
R_2TuXQ9n6qIxux0A,4,5,1,5,5,5,5,1,5,5,4,1,5,1,4,1,5,5,2,5,5,1,1,4,1,1,5,1,3,1,1,5,5,1,5,1,1,5,1,5,5,1,5,5,1,3,1,1,1,1,1,5,5,1,1,5,5,1,1,4
R_3htoNG3oNq0HJtb,4,4,4,4,5,2,4,5,4,2,3,2,4,2,4,3,2,1,2,2,1,2,5,2,2,3,4,4,4,5,4,4,2,3,2,4,2,3,4,2,2,2,5,5,5,2,4,4,3,5,4,4,2,4,5,2,2,3,2,2
R_3g6HdZu3neZzusu,3,4,5,1,5,4,5,4,1,5,1,3,4,3,2,3,1,2,5,5,4,4,5,1,2,4,1,4,1,4,4,3,2,5,5,2,4,4,5,5,2,4,4,1,1,3,2,3,1,1,4,4,2,5,1,3,3,5,4,4
R_1FQyHsilnIZMpK6,3,5,1,2,4,2,4,3,3,4,2,3,4,4,4,5,5,5,4,4,1,2,3,2,4,2,4,3,2,4,5,4,5,4,4,4,2,4,4,4,2,4,5,3,4,2,2,2,1,2,4,5,4,4,2,3,4,2,2,4
R_11iG1c5u9xav6Qu,1,3,3,1,4,4,4,4,2,3,4,3,2,5,3,4,2,5,4,4,3,4,4,1,2,5,4,3,1,4,5,4,4,5,2,4,4,4,4,4,2,5,3,1,4,2,4,2,1,2,2,4,4,4,3,2,3,4,4,2
R_31RU8IKlFtLItQZ,5,5,1,3,1,5,5,1,5,5,1,4,5,5,5,1,1,5,5,5,2,1,2,5,3,1,5,1,3,1,1,5,5,5,5,2,2,5,5,4,5,3,5,4,1,5,1,1,2,3,3,5,5,4,3,5,5,4,5,3
R_8oEoDtWaDbr381H,4,4,1,3,4,3,5,2,5,4,2,3,4,4,4,3,4,4,2,4,4,1,2,4,2,2,4,2,3,4,2,5,5,5,4,2,1,5,3,5,3,3,5,3,2,5,2,1,2,2,2,4,5,3,2,4,4,2,4,4
R_3qDrP9oJWQP0Qrx,3,5,2,2,2,4,5,2,4,5,3,4,4,5,5,4,5,5,5,5,5,4,2,4,2,2,4,2,2,1,5,4,5,4,5,4,5,5,5,5,3,5,4,3,2,4,4,2,4,3,2,5,4,4,5,5,4,4,4,5
R_poTU8lg36P7S9Jn,5,4,5,5,1,4,4,4,4,4,2,3,4,5,4,2,1,2,3,4,4,4,5,3,2,3,4,5,2,4,2,4,1,2,5,2,4,3,4,3,4,2,4,1,2,5,2,5,2,1,1,4,1,4,3,2,3,5,5,4
R_1kYb3iwb6tH053j,5,5,4,2,2,4,5,2,2,5,2,2,5,4,3,1,1,4,4,5,5,1,4,3,3,2,4,2,2,1,4,5,4,5,4,4,1,2,4,5,4,4,5,1,4,5,1,1,2,1,2,5,1,4,2,5,4,4,5,5
R_2ciLGYIVn7Zu5bR,4,4,2,2,4,2,5,4,2,5,2,3,4,4,4,2,2,4,5,5,3,4,4,2,2,4,2,2,2,3,3,4,2,5,5,4,4,4,4,4,3,4,4,2,2,4,4,2,5,2,3,4,3,4,2,3,2,4,5,2
R_1BQscNrGL3Z1O9l,4,5,2,4,4,3,5,4,2,2,1,4,5,1,2,3,1,4,4,5,2,4,4,4,5,2,4,2,3,4,5,4,5,5,4,4,4,4,1,2,4,1,4,2,1,5,1,1,2,4,4,4,2,1,2,2,4,4,2,2
R_2X4Z0bVyBN4sW1h,2,4,4,1,1,3,5,5,2,5,2,4,3,2,3,4,4,5,4,4,1,2,5,2,4,2,4,2,2,1,5,3,3,5,5,4,3,3,3,2,2,4,4,5,1,2,3,1,1,5,2,5,2,4,4,2,2,2,1,4
R_2RWwUps4geSjIbA,1,2,1,2,1,4,4,1,3,5,2,2,1,2,4,5,4,5,4,5,5,4,1,4,1,2,1,1,4,1,1,4,2,4,4,1,4,5,2,4,4,3,4,4,1,1,4,1,2,3,1,4,5,2,3,3,2,1,1,5
R_yXhvgSFHPbiWFI5,2,5,1,1,5,2,5,4,2,4,2,4,2,4,2,4,1,5,4,1,4,4,2,2,5,4,5,2,2,4,4,5,5,5,4,2,2,5,5,4,2,2,4,2,5,5,2,2,1,4,4,5,5,4,5,2,2,5,4,2
R_1qahF1KQDrDookc,3,5,1,4,2,3,5,1,5,5,1,1,5,4,4,5,2,5,3,5,2,1,2,5,2,1,4,4,5,1,4,5,5,2,5,1,4,5,1,5,5,2,5,3,1,3,1,1,2,1,1,3,5,1,2,3,4,4,2,3
R_2rxA8u3ZNbzI1Cl,2,5,4,3,5,3,5,5,2,5,2,4,3,4,5,4,1,3,3,5,3,3,4,3,1,5,4,5,3,1,4,4,2,4,5,3,3,3,4,5,2,1,3,3,1,3,2,4,2,1,3,4,5,4,1,4,3,4,4,5
R_3iqhpOPSAyeGyFH,1,4,5,1,4,1,4,5,1,4,5,4,4,5,1,5,4,1,5,1,1,1,5,1,5,1,1,1,1,5,5,4,1,2,3,5,2,1,5,5,4,5,4,2,5,1,4,4,2,3,5,5,5,4,5,1,1,4,5,1
R_2pMMpqQYf0z6iEg,2,4,2,2,3,3,5,4,2,4,2,4,4,5,3,4,2,4,5,3,1,3,4,3,4,4,4,3,1,4,4,5,4,5,4,3,2,4,5,3,2,4,5,2,4,2,4,1,2,3,4,5,4,5,3,3,4,2,5,4
R_1NluUcgdE8DqpRQ,1,4,4,2,2,1,5,4,1,4,5,3,4,1,2,5,2,5,5,5,1,1,4,2,1,5,5,2,3,1,5,4,2,5,5,5,1,4,5,4,1,2,4,5,2,1,1,2,1,2,5,5,5,5,1,2,4,4,4,3
R_2eWjyp5m6AdIFf1,1,4,4,2,3,1,5,4,2,4,2,4,4,2,3,5,4,2,4,5,1,1,4,5,2,3,2,4,3,3,5,3,4,4,4,5,4,3,1,2,2,3,3,2,1,1,4,3,1,1,5,5,2,1,4,2,4,2,4,2
R_272mqquJ7gh1be0,5,4,2,4,4,5,5,2,5,4,1,3,4,4,4,3,2,4,4,4,4,3,4,4,3,2,5,2,3,1,2,5,4,2,4,1,2,4,2,4,4,5,5,5,2,4,2,2,2,2,2,4,5,4,2,4,4,1,2,3
R_2wv2lYJRLiq8lbU,4,4,2,4,4,5,5,1,4,5,2,4,5,2,2,2,2,4,4,2,4,4,4,4,1,1,2,2,4,4,2,4,4,4,4,1,2,5,2,4,4,5,4,4,4,4,4,1,2,1,1,5,4,2,4,4,2,2,2,2
R_2CeycVdk7oSksh4,3,4,5,4,2,1,5,4,2,2,2,4,1,4,2,3,2,2,1,4,2,4,2,2,1,2,5,5,2,4,4,4,2,5,5,4,4,4,4,2,2,4,2,4,4,3,1,2,2,2,4,4,4,4,2,2,4,2,4,2
R_XtRdl7XMn0HpZst,2,4,1,4,4,4,5,1,4,5,3,4,5,3,4,3,1,5,4,5,4,2,4,5,1,4,1,2,3,2,5,4,4,2,4,2,3,4,1,4,3,4,4,4,1,4,2,1,4,2,2,4,5,1,1,4,2,2,4,4
R_2OVHRFBoDhG2oSs,4,5,4,4,1,1,4,3,3,5,2,2,5,5,2,4,1,4,2,5,4,1,4,3,1,1,5,2,2,1,4,4,2,3,5,1,1,5,5,5,4,4,5,4,1,3,4,4,2,1,3,5,2,5,1,5,4,2,1,3
R_1P8ovMOfBLcytSz,1,3,2,1,2,2,4,4,2,5,4,4,2,3,3,5,4,3,4,5,2,4,4,2,2,4,4,3,1,1,5,4,2,4,4,3,4,4,4,4,3,4,3,2,1,1,4,4,2,4,3,4,2,4,5,2,2,2,4,3
R_5mBqG4zuAp1coiR,5,5,4,1,2,4,5,3,3,4,4,3,3,5,3,1,1,4,3,5,5,2,5,2,3,4,4,2,1,1,4,5,2,5,3,4,1,5,5,5,2,4,3,3,4,5,1,2,1,3,2,5,4,5,3,5,3,1,4,4
R_3QFSCYMuDbDZvPP,2,4,5,1,2,2,5,5,1,4,2,4,2,5,4,4,2,4,4,5,1,2,5,1,2,5,4,4,1,2,4,4,2,5,4,4,4,2,5,4,2,5,2,2,2,1,2,2,1,2,5,4,2,5,2,2,1,5,4,2
R_2VgzUqIMUpGp8vr,3,4,3,3,2,4,4,2,4,4,2,2,4,2,4,2,1,3,3,4,3,3,4,4,2,3,3,4,2,2,4,4,2,3,4,3,4,4,2,4,4,2,4,2,3,4,2,4,2,2,3,4,4,2,2,4,4,2,4,4
R_1gejH8gRW2DguTJ,4,3,2,5,1,2,4,4,5,5,4,2,4,3,5,5,2,5,2,5,3,3,4,5,1,2,5,4,5,2,5,5,4,2,5,2,4,4,1,4,3,3,4,5,1,3,4,1,5,1,4,4,3,4,1,4,5,5,2,3
R_Z8LWCgGSjUBvAZj,4,4,5,4,4,2,4,5,4,2,2,4,4,4,2,5,1,4,2,4,1,1,5,2,4,4,4,2,2,4,5,4,1,4,4,2,2,1,2,4,4,2,4,4,2,2,1,4,2,2,4,5,1,1,2,4,4,2,2,2
R_0VQxmHvB7SF1KQF,2,4,4,2,3,2,4,2,3,4,2,3,3,3,4,5,2,4,3,5,2,2,2,3,3,2,3,4,3,1,5,4,2,4,5,4,2,4,3,4,3,4,4,3,1,2,2,2,2,3,4,4,3,3,4,4,3,4,3,4
R_9ph650hGtQuuVc5,2,4,5,4,4,2,5,4,4,4,2,1,2,3,4,4,5,4,2,5,4,1,5,5,2,4,5,2,4,2,5,4,2,4,4,3,1,4,4,4,3,2,2,4,1,2,1,1,2,1,2,5,5,5,1,3,4,4,2,4
R_1dz9Aw0w7rHlFeu,1,5,2,2,4,3,5,3,4,5,4,3,4,5,5,5,3,4,5,4,2,1,2,3,2,3,3,2,2,2,5,4,3,4,4,2,1,4,3,4,4,4,5,4,2,2,2,1,1,3,3,4,4,4,2,3,4,2,2,5
R_OOIGOXHG5Mv5ME9,4,5,4,3,3,3,5,3,3,4,2,2,2,2,3,5,5,4,4,5,2,2,5,4,5,2,5,3,4,2,5,4,4,5,4,2,3,4,2,5,4,4,3,3,2,3,2,3,1,3,5,5,3,2,2,5,4,3,2,4
R_1YUKovJOBlvxJpT,5,4,3,5,4,4,5,1,5,5,1,3,5,1,5,1,1,3,4,2,5,2,2,5,1,1,4,5,5,1,1,5,2,1,3,1,2,4,1,2,5,4,5,4,1,5,1,3,5,5,1,5,5,1,1,5,4,5,2,5
R_3D23W9sz6lUHuMw,3,4,1,2,2,5,5,4,4,5,3,1,5,2,5,3,1,5,2,4,3,1,5,4,2,2,4,1,4,1,3,5,4,5,4,2,1,5,1,5,3,1,4,5,1,4,2,1,2,2,4,5,5,1,1,4,5,1,1,4
R_3MrGwyhnN2mGOwj,3,4,1,4,2,4,4,3,5,5,1,3,4,3,4,4,5,3,4,5,3,1,3,5,2,4,3,3,4,1,4,4,4,4,5,3,4,5,3,5,3,4,4,3,1,4,3,3,2,4,2,5,4,3,3,4,4,3,4,5
R_3Dhf7niLjKSii0U,2,4,4,2,1,1,5,4,4,4,2,3,4,4,3,4,4,3,4,5,1,4,5,5,2,5,4,4,2,1,5,3,2,5,3,3,4,2,4,4,4,4,4,4,4,2,4,2,1,4,5,4,2,4,3,4,4,3,5,4
R_6R0Kdw4y6cRgpSV,2,4,4,1,3,2,4,4,2,4,3,2,3,4,3,4,1,3,4,5,1,2,5,2,2,3,3,4,3,3,5,4,3,5,4,3,4,3,4,3,3,3,3,3,1,2,2,2,1,2,4,4,2,4,3,4,3,3,3,4
R_1qTVCslvWj51G2e,4,4,5,1,4,2,5,2,2,5,2,4,5,5,4,5,1,5,4,2,4,2,5,2,5,4,5,4,1,4,5,4,2,5,4,4,2,4,4,4,2,4,5,4,2,4,2,1,1,3,4,4,4,4,4,4,4,2,4,4
R_1kUC3L386REPBPi,3,4,2,2,3,3,3,2,2,3,3,4,3,3,3,2,1,4,4,2,2,1,3,3,3,4,3,2,3,4,3,4,4,4,3,2,1,3,3,4,3,3,4,3,3,4,2,2,2,4,3,4,4,3,3,3,3,3,5,3
R_3nSHwIqrDbk8qY0,4,4,3,5,2,3,4,4,5,4,1,1,3,1,4,3,4,2,1,4,3,1,5,2,3,1,5,4,5,2,4,4,2,1,5,2,2,4,1,3,5,3,4,5,2,4,2,4,5,4,2,4,3,1,2,5,4,4,1,3
R_26a2GUNsM2qTg2p,1,4,2,1,1,1,5,2,1,5,1,4,1,5,5,3,1,5,5,5,2,1,5,3,1,2,3,3,1,1,5,4,4,5,5,3,2,3,4,5,2,2,1,1,3,2,1,2,1,1,5,5,2,5,1,3,4,4,5,5
R_RfOPJQpdyQPv4Ih,4,5,2,2,1,2,5,4,4,5,1,3,4,2,4,4,5,4,4,5,2,4,5,4,1,2,5,4,3,1,3,5,4,3,5,1,3,3,3,4,2,3,4,3,3,5,2,1,2,1,5,5,4,4,2,4,4,2,3,5
R_3lA2eZpB7eS6eAw,1,4,2,1,4,1,4,2,1,4,4,4,4,5,4,5,4,4,5,5,1,2,2,2,2,5,4,4,2,2,5,4,4,4,4,4,4,4,5,4,1,4,4,4,1,1,4,2,1,2,5,5,5,5,2,2,2,2,2,2
R_5w120ZlSWQp4XcZ,1,3,5,2,2,4,4,5,2,5,2,5,3,5,3,4,3,4,5,5,4,5,5,2,2,3,2,5,2,3,4,2,1,4,5,4,5,2,4,2,4,5,2,2,2,4,4,2,1,1,4,2,3,4,3,4,2,5,5,3
R_1IscKqbGdDZLv2o,3,4,5,1,2,2,5,4,2,5,5,3,4,5,3,4,4,2,4,5,3,3,5,4,3,5,2,2,1,2,4,5,1,5,5,4,3,3,2,3,2,4,5,1,2,4,4,5,2,3,4,4,1,3,2,1,2,2,5,4
