"","ResponseId","age","gender","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q4_21","Q4_22","Q4_23","Q4_24","Q4_25","Q4_26","Q4_27","Q4_28","Q4_29","Q4_30","Q4_31","Q4_32","Q4_33","Q4_34","Q4_35","Q4_36","Q4_37","Q4_38","Q4_39","Q4_40","Q4_41","Q4_42","Q4_43","Q4_44","Q4_45","Q4_46","Q4_47","Q4_48","Q4_49","Q4_50","Q4_51","Q4_52","Q4_53","Q4_54","Q4_55","Q4_56","Q4_57","Q4_58","Q4_59","Q4_60"
"4213","R_An791t1eDJl17RD",53,"man",4,4,1,2,4,4,5,2,4,5,2,4,5,2,5,4,1,5,4,4,4,1,4,4,2,4,4,1,2,2,4,4,5,5,4,2,2,5,4,5,3,4,5,4,2,4,2,1,2,4,2,5,5,4,2,3,2,1,4,4
"4214","R_06wsRo7yo7x7cyt",17,"man",2,4,2,4,2,2,5,4,5,5,2,4,5,4,5,5,1,4,4,4,2,1,2,4,2,4,5,2,1,2,5,4,2,5,4,2,4,4,5,4,2,4,5,4,1,2,4,2,1,1,5,4,2,5,2,4,4,2,5,4
"4215","R_25Tk46xz10tMQHH",50,"man",5,5,1,5,4,4,5,2,4,4,2,2,5,1,5,1,1,5,2,2,4,2,2,4,2,4,5,2,4,2,2,5,5,2,2,2,1,5,2,2,4,2,5,4,2,5,1,1,3,4,2,5,5,2,5,4,5,1,1,4
"4216","R_1GysLtY6kv7dXWj",18,"woman",4,4,4,2,5,2,4,4,3,2,2,2,3,2,2,3,1,2,4,4,2,2,5,2,3,4,5,3,3,4,4,4,2,5,3,4,4,2,4,2,2,2,4,4,4,3,3,2,1,5,4,3,1,3,3,2,3,4,3,2
"4217","R_3ElF3zKKuSuq1BU",23,"woman",1,2,4,4,2,2,5,4,4,5,2,2,2,3,5,5,3,4,5,2,4,1,5,3,2,2,5,5,3,3,5,5,2,5,3,3,1,2,1,5,4,4,3,5,1,2,4,4,3,3,2,5,2,2,4,3,3,4,1,2
"4218","R_AMZnJGuzSHVCQjn",19,"man",1,4,1,1,1,3,5,5,2,5,2,3,3,4,4,5,1,4,4,5,1,1,4,5,1,4,2,2,2,1,5,4,3,5,5,1,4,4,5,5,1,4,5,4,1,1,4,1,1,1,5,5,4,5,1,2,4,1,2,2
"4219","R_3O22keaPyglyTQA",43,"man",5,5,1,5,3,3,5,2,4,3,2,3,5,3,4,2,3,4,3,3,4,3,4,4,3,2,4,2,3,2,2,5,5,2,3,2,2,4,4,3,2,4,5,2,2,4,2,1,1,3,2,5,4,4,3,2,4,2,2,4
"4220","R_1KlOEctvge7tcMQ",24,"woman",4,4,5,2,1,3,5,4,3,4,1,3,4,2,4,2,1,2,3,4,3,1,4,4,1,4,5,4,3,1,4,5,2,4,5,3,3,3,3,3,3,1,4,3,1,5,1,4,3,1,3,5,2,2,1,4,4,4,4,4
"4221","R_33sbyZCAHTFn0Xg",47,"woman",2,4,2,2,3,3,4,3,2,3,4,3,4,5,3,4,2,4,4,3,3,3,3,2,4,3,4,2,3,3,1,4,4,4,3,4,2,3,4,4,2,2,4,3,4,2,2,2,2,3,3,4,4,4,3,2,4,3,4,2
"4222","R_1NFf4epz0Vay89u",21,"woman",5,4,1,2,4,2,5,4,5,5,4,3,1,5,4,1,1,4,5,5,2,1,5,2,1,2,5,4,2,2,1,5,2,5,5,2,1,4,5,4,5,4,2,2,1,5,2,4,4,1,4,4,4,5,1,5,2,4,4,5
"4223","R_2Ptn8WO57pWbDEk",19,"woman",1,4,5,3,2,2,4,5,1,4,5,2,1,4,4,5,1,2,2,4,1,2,5,2,3,5,3,4,3,2,5,3,1,2,4,5,2,1,3,4,1,2,2,2,3,1,3,5,5,4,5,4,1,5,3,2,4,3,3,4
"4224","R_2cudMRckK2Ss6F2",40,"woman",3,4,2,2,3,4,3,3,3,5,2,4,5,5,4,2,3,4,4,3,4,3,3,2,2,2,3,2,4,3,1,3,5,4,3,2,3,5,3,5,3,4,4,2,3,4,3,3,2,2,3,5,4,4,3,3,3,1,4,3
"4225","R_3DqIrwO03EdklX8",21,"non-binary",1,1,1,5,5,5,3,1,3,5,5,3,5,1,5,5,5,5,1,5,3,1,1,5,1,1,1,1,5,1,1,1,5,1,5,1,3,5,1,5,3,5,5,5,1,1,5,1,5,1,1,3,5,1,1,3,1,1,1,5
"4226","R_12zr5gO16pcH5Mm",33,"man",5,5,4,4,2,2,5,4,2,5,2,2,5,4,4,2,1,4,2,4,3,2,2,4,2,4,4,4,4,1,3,4,2,4,5,2,1,4,2,4,4,4,4,4,2,5,1,4,2,2,3,4,4,3,4,4,4,2,4,4
"4227","R_3hgd6nDisDOG3NU",25,"man",2,4,5,4,1,5,5,4,5,5,2,4,4,5,5,4,2,2,5,5,5,4,5,4,1,4,5,4,3,1,5,4,1,4,5,2,4,3,5,5,4,5,5,2,2,4,4,4,4,2,3,5,4,5,1,4,3,4,5,5
"4228","R_1ItM8aYC6zsnVdy",17,"man",3,3,3,2,2,3,4,2,4,4,1,4,3,2,4,4,2,3,3,4,3,3,4,3,2,1,4,3,4,5,4,4,5,3,4,3,3,2,1,4,4,3,4,5,1,5,2,2,3,2,4,4,4,1,1,3,3,3,3,4
"4229","R_3PFQp9CYVBOS4KF",24,"woman",4,4,2,4,2,2,5,4,4,5,4,4,4,2,4,5,1,4,4,5,2,4,4,2,1,4,4,2,5,2,4,4,4,4,5,2,2,4,2,5,2,5,4,5,1,2,2,2,1,1,3,4,3,4,2,4,2,2,2,4
"4230","R_2t3wcJmn9dHBY9Y",55,"man",5,5,4,1,4,2,5,1,5,4,4,4,5,1,4,1,1,1,4,3,1,1,4,4,4,4,1,1,2,1,1,5,1,5,5,5,2,2,4,5,4,4,5,4,4,5,1,1,4,1,3,5,5,4,3,4,2,1,5,4
"4231","R_1hPZty2d7yPAt3T",19,"woman",3,4,1,2,3,1,5,1,3,4,3,2,2,1,3,4,1,5,2,4,1,1,3,4,5,3,5,4,2,1,4,4,3,3,5,4,3,2,2,2,4,2,3,2,1,2,1,1,2,1,4,4,4,3,2,3,2,1,3,4
"4232","R_DujLIpJzbadG2wV",19,"man",1,4,5,1,4,3,5,5,4,4,4,4,5,2,4,5,1,4,4,5,1,2,5,1,1,5,4,1,1,5,5,5,1,5,5,5,2,2,5,4,1,2,4,2,1,1,4,5,4,1,4,5,5,5,3,2,4,2,5,3
"4233","R_bE0cHzCLqnuL8R3",28,"man",4,4,4,4,1,2,5,5,4,5,4,2,3,1,4,2,5,1,2,5,4,2,4,4,2,4,4,4,3,1,4,4,2,2,5,1,4,2,4,4,2,2,3,4,1,4,1,4,4,1,3,5,2,5,1,2,4,4,2,5
"4234","R_UFuGzzjn7IWTc6R",19,"man",3,3,5,2,2,4,4,4,2,4,3,4,3,5,4,2,3,2,4,4,2,4,5,4,4,4,4,4,2,4,4,2,2,4,2,3,5,3,4,4,2,4,2,4,4,4,4,2,2,5,4,4,3,4,4,3,4,4,4,4
"4235","R_2rqftBNmsmU24af",37,"man",4,4,1,2,1,2,5,4,2,3,5,5,5,3,2,5,5,5,3,4,1,2,5,4,4,4,5,1,4,2,4,4,5,5,5,4,4,4,2,4,2,1,5,2,4,1,4,1,1,2,4,5,5,4,4,2,4,1,4,2
"4236","R_1f9DOeXGmDhAuUn",37,"man",1,4,4,3,2,1,5,4,2,4,4,3,4,5,2,5,2,3,4,5,1,1,4,2,2,5,4,3,3,3,5,4,2,3,4,4,2,4,4,4,2,2,4,2,2,1,1,2,2,1,4,5,4,4,2,2,4,4,4,2
"4237","R_1NCIfKYG5mSZ1VD",19,"non-binary",1,5,4,1,2,2,5,5,1,4,2,4,1,5,2,5,1,4,5,5,2,4,5,1,2,5,4,1,1,3,5,4,2,5,5,5,5,2,5,4,1,2,2,1,2,3,1,2,1,1,5,2,1,5,1,3,3,1,5,1
"4238","R_2wTAoKsJ4yX8ywy",21,"man",1,2,4,2,1,1,4,5,3,3,4,3,3,3,2,5,3,3,4,5,1,2,4,3,4,5,3,3,3,3,4,3,2,2,4,4,3,2,2,3,1,3,3,3,2,1,4,4,4,2,5,4,3,4,3,1,2,2,3,2
"4239","R_RsmX5he9EGLb4Yh",31,"woman",4,4,5,2,2,3,4,5,4,4,2,4,2,4,4,2,5,1,3,4,2,4,5,2,1,1,5,5,2,3,4,4,1,4,4,2,4,2,1,4,2,3,4,2,1,4,1,4,2,4,3,4,2,2,2,3,2,5,4,3
"4240","R_2rvymhPT021uHm5",28,"man",5,5,4,2,5,4,5,4,3,5,2,4,4,4,5,1,1,2,2,4,3,1,2,2,1,1,4,4,2,1,3,5,2,4,4,1,2,3,3,5,5,3,5,3,1,5,1,3,2,1,3,4,3,3,2,5,4,4,3,5
"4241","R_2t5AbN7V5VVOjeB",18,"man",3,3,4,4,4,4,4,4,2,4,4,3,4,4,4,5,4,3,3,3,4,2,4,5,2,4,2,3,3,5,4,3,2,3,4,1,3,4,4,3,2,4,4,3,4,3,4,3,2,3,4,4,4,4,4,2,1,2,5,3
"4242","R_3PBuR3mTBB8KyQS",20,"man",4,4,3,2,4,4,4,1,5,5,4,5,4,4,3,4,4,3,5,3,4,4,5,4,2,1,3,2,4,3,4,4,3,5,4,4,2,5,4,5,4,5,3,4,1,4,4,1,2,4,1,5,4,4,3,4,4,3,5,4
"4243","R_3qqcEZyc486rZfd",23,"man",1,5,2,1,2,5,1,4,1,5,2,5,1,5,5,2,1,5,5,5,4,5,4,2,2,2,2,4,1,5,4,5,2,5,5,4,5,4,5,5,1,5,2,1,1,4,5,5,1,1,2,5,5,5,1,2,2,4,5,5
"4244","R_3FOSH9zwIXqjDVW",62,"woman",2,4,5,1,1,1,4,4,1,4,2,2,5,5,1,5,4,2,5,5,1,1,4,1,4,5,4,5,1,1,5,4,1,5,5,5,3,2,5,4,2,3,4,3,4,1,5,5,2,3,5,5,4,5,2,2,5,5,5,3
"4245","R_3r2G7ZCzxO7pMyn",20,"man",1,3,2,2,2,4,5,4,1,5,2,4,4,4,5,5,2,5,5,4,3,2,4,3,2,4,1,1,2,2,5,3,2,5,4,4,2,5,4,4,1,5,4,2,1,2,4,2,1,5,2,5,4,4,1,2,1,1,5,5
"4246","R_28O1Mr8yUgkVMHd",18,"woman",4,4,3,4,4,3,4,4,4,5,2,3,4,3,3,3,3,4,4,5,4,3,4,5,2,2,4,4,3,2,3,4,3,2,4,3,3,3,2,4,4,4,5,5,2,4,3,2,3,2,2,4,2,2,2,4,3,4,3,3
"4247","R_2f2w5QmMJWYj6tL",19,"woman",2,2,4,5,1,1,3,4,4,5,4,4,2,4,3,3,4,4,2,5,2,4,2,1,1,3,4,4,4,4,3,2,2,4,5,2,5,4,4,4,2,5,4,4,1,2,5,4,2,4,5,4,3,4,2,2,2,4,1,2
"4248","R_cNMVKc3pMplSKZ3",19,"woman",4,3,4,4,1,4,5,4,2,3,1,4,4,4,2,2,5,4,2,2,4,2,5,4,1,4,2,4,4,4,2,4,4,4,2,1,4,1,3,4,2,4,4,4,1,4,1,2,2,4,2,5,1,4,5,4,2,4,2,1
"4249","R_3MFCPIIoIald5Lt",20,"non-binary",3,4,4,1,1,1,2,5,2,5,4,4,2,1,5,5,3,1,4,5,1,5,5,3,1,4,4,5,5,1,4,4,1,5,5,5,3,4,3,5,2,4,4,5,1,3,5,4,2,1,4,3,4,5,1,1,4,2,1,4
"4250","R_2tl2KEwuXIpHU98",24,"man",2,4,2,3,1,3,5,4,4,5,1,2,4,3,4,4,2,5,4,5,3,1,4,4,2,1,4,2,3,1,4,4,3,3,5,3,3,3,1,4,3,2,4,4,3,3,3,3,3,2,2,5,4,1,3,5,5,2,3,3
"4251","R_1gd0Vlqcou0KIEA",21,"woman",1,2,5,2,5,2,4,5,1,3,4,3,3,3,4,5,4,1,4,4,1,2,5,2,5,5,5,4,1,4,5,4,2,4,2,4,4,4,5,1,2,2,3,2,2,1,4,5,1,5,5,4,1,5,5,2,4,5,3,1
"4252","R_e3A1lwX0Jv0oaYN",17,"man",2,3,4,2,1,3,5,3,3,5,1,3,4,2,4,4,2,4,4,5,3,3,5,2,1,2,3,2,4,1,5,3,4,4,5,2,2,4,2,5,4,5,4,4,1,5,2,3,2,1,1,5,4,2,1,4,4,2,3,4
"4253","R_3PH927Nq7y40b1X",22,"woman",5,4,4,2,4,5,5,2,3,4,1,4,5,4,4,1,5,4,5,4,5,4,4,3,2,1,4,4,4,4,2,5,2,4,4,2,4,5,5,4,5,4,5,4,1,5,1,4,2,1,1,5,4,4,5,1,3,5,4,4
"4254","R_RxGETJQPmVjiBTr",18,"man",1,2,5,1,2,3,3,5,2,3,3,5,3,5,1,3,2,4,4,5,4,3,4,2,4,4,4,4,1,3,5,2,1,5,5,3,5,3,4,4,3,4,2,2,3,3,5,3,1,3,4,2,2,4,3,3,2,4,5,1
"4255","R_3nvFcJ97ffFPNiu",34,"man",2,4,3,2,2,1,4,4,2,5,4,4,5,3,4,4,2,4,3,4,4,2,4,3,1,4,3,3,4,1,4,5,4,5,5,3,4,4,4,5,2,3,4,4,2,4,3,4,2,5,4,5,4,5,4,3,2,2,4,5
"4256","R_3sv6kdF0zOYHb5H",29,"non-binary",2,5,1,2,1,5,5,4,3,5,1,2,4,5,5,5,1,5,5,5,5,1,2,4,1,4,4,2,2,1,5,2,5,5,5,1,2,5,4,5,4,2,5,4,4,4,2,1,1,1,2,5,4,4,1,5,4,4,4,4
"4257","R_3NIk444aQTcYzVY",16,"woman",1,2,1,2,4,3,3,5,2,5,2,3,5,5,5,5,4,5,4,5,3,1,4,4,1,5,3,4,1,1,5,1,5,3,5,2,4,5,5,5,1,5,5,2,1,1,5,1,1,1,4,5,5,5,1,2,1,1,5,5
"4258","R_1Eg3GQNMYpoCyqm",23,"man",1,4,4,5,1,1,5,4,3,5,5,3,5,2,4,5,4,4,1,5,2,1,5,1,1,4,4,4,4,2,5,4,1,5,4,2,1,5,5,5,1,1,4,5,1,1,5,1,1,2,4,5,4,5,2,2,4,4,2,4
"4259","R_3MJLZjTcNEkl906",20,"man",5,5,4,2,4,5,5,4,4,4,2,4,5,4,3,2,1,2,5,2,5,4,5,5,4,3,4,4,4,4,1,4,1,5,2,1,4,5,2,5,3,4,5,4,4,5,2,5,4,3,1,5,5,2,1,5,1,1,2,5
"4260","R_25Nrvv0FbAnfdwR",19,"woman",1,2,4,2,4,1,2,4,2,5,4,2,1,2,3,5,4,5,5,2,1,2,5,1,4,4,2,4,2,3,5,1,1,2,4,5,4,1,5,3,1,4,1,5,1,3,4,3,1,1,5,2,4,5,2,1,5,4,1,2
"4261","R_3LjYoB8gp20cRlk",22,"woman",3,5,5,4,3,2,5,4,4,5,4,4,5,4,5,2,5,2,4,4,4,2,5,2,2,2,4,5,3,1,2,4,1,4,4,4,2,4,4,4,2,3,4,5,1,4,1,2,2,2,4,4,2,4,2,2,2,2,4,5
"4262","R_1eR93nXrjJPuJ7m",26,"man",4,5,4,2,2,5,5,4,2,2,2,2,5,5,2,2,1,2,4,2,5,3,2,2,2,3,5,4,2,2,2,5,2,5,4,2,1,2,5,3,4,4,4,2,1,5,1,4,1,2,1,5,5,4,2,5,5,4,5,4
"4263","R_2qyfQRuuu7SSvuH",67,"woman",5,4,2,4,3,5,5,1,4,5,1,3,5,1,4,3,1,4,1,3,5,1,1,5,1,1,4,2,5,1,2,4,2,3,3,1,2,4,1,3,5,4,5,4,1,1,1,1,4,3,1,4,5,1,3,5,4,1,2,5
"4264","R_3CIWBKOUzqgqzFX",29,"woman",2,5,5,2,1,1,5,5,2,5,2,2,3,4,4,5,2,2,4,5,2,4,1,2,1,1,5,2,1,2,4,4,1,4,5,4,4,2,4,5,4,5,4,2,1,2,2,4,1,1,4,5,2,5,1,4,1,4,4,2
"4265","R_2ALuMeyCuFVOtcs",19,"non-binary",1,5,4,1,1,1,5,1,4,5,2,2,4,4,5,5,1,3,5,5,1,1,5,2,1,4,4,4,3,1,5,4,2,5,5,4,1,2,4,5,2,5,4,3,1,4,4,3,1,1,5,5,3,3,1,4,4,4,1,5
"4266","R_2S6UL3Q8esp3uLY",17,"woman",1,3,2,3,4,4,4,3,4,4,2,5,4,4,4,5,3,5,5,5,5,2,5,2,5,4,2,4,3,4,5,4,4,5,5,4,4,4,4,5,3,5,4,5,3,2,3,4,1,2,4,4,4,4,4,3,1,3,4,4
"4267","R_Y51nso99QFxuIq5",22,"man",2,3,3,2,4,4,4,5,1,4,1,4,1,4,2,2,4,4,4,4,4,4,5,4,2,3,2,3,1,3,4,2,2,4,1,3,4,1,2,2,4,5,1,1,4,4,4,1,1,4,4,3,1,2,2,3,2,5,5,2
"4268","R_1f3JeQq0fwpD6ru",24,"man",2,4,1,5,1,4,5,4,5,4,2,2,4,1,4,4,2,4,2,4,2,1,4,5,1,2,4,2,5,2,5,5,5,1,4,4,2,4,1,4,4,1,4,5,2,2,2,1,5,2,2,5,2,1,2,2,4,4,2,4
"4269","R_2D05jfG6mYVaMaG",18,"man",2,4,4,4,4,2,5,4,4,4,2,3,4,4,3,4,2,4,4,3,2,1,4,4,2,3,4,3,4,4,4,4,4,4,2,3,2,5,2,4,4,4,4,2,2,5,3,2,3,3,3,5,2,2,4,4,5,4,4,2
"4270","R_1mDHjB15B9GZZEL",23,"woman",2,5,5,5,2,5,5,5,4,5,2,5,2,4,5,4,1,2,2,5,4,1,5,2,1,5,5,5,1,1,4,5,1,1,5,1,1,1,2,5,2,5,2,4,1,2,1,2,2,4,2,5,2,5,1,5,1,3,4,5
"4271","R_2qCz4i2XWnjKtDa",24,"man",4,4,2,3,1,4,4,1,4,5,1,2,4,2,4,2,2,4,4,5,4,2,2,5,1,2,3,2,4,1,2,4,4,4,4,2,4,4,2,3,4,3,4,4,1,4,2,1,2,2,2,4,4,2,3,5,3,4,4,4
"4272","R_Qp6esqr5cjMJ6b7",17,"man",5,4,3,2,2,4,5,5,3,5,2,4,4,5,4,2,3,4,4,3,4,2,5,4,2,3,5,3,2,1,4,4,5,4,4,3,4,3,4,5,5,4,5,3,1,5,4,2,2,2,4,5,2,5,3,4,3,4,5,4
"4273","R_1P66eDnfiKoZbB8",32,"man",2,5,4,2,2,2,5,4,2,4,2,4,2,4,2,4,1,2,4,5,1,2,2,2,1,4,5,5,4,2,5,4,1,4,2,4,4,4,4,4,2,4,2,4,1,2,2,4,2,2,4,4,4,5,1,2,2,4,3,1
"4274","R_2CNGzB47LJPjQ0Y",50,"man",3,5,1,1,2,2,4,4,2,3,2,4,4,4,4,3,2,5,4,3,2,2,4,4,4,3,4,2,2,2,4,4,5,5,4,2,2,3,2,4,3,4,5,2,2,3,2,1,2,4,4,4,3,3,2,3,3,2,4,4
"4275","R_2YsKIZ2cqlXEp7w",18,"non-binary",1,4,2,2,5,2,4,3,3,4,2,4,3,2,3,5,4,5,3,5,2,1,4,4,5,4,3,2,4,1,5,3,4,5,4,4,1,3,3,3,2,4,5,4,2,1,2,5,1,3,5,3,5,4,4,3,2,1,2,5
"4276","R_R3RB9n3Hf1zPg6l",22,"man",1,2,4,4,4,2,5,4,4,4,5,4,4,2,4,5,4,4,3,4,1,1,5,4,3,4,5,5,4,4,5,4,2,4,4,4,2,2,2,3,1,2,4,4,1,1,4,1,2,2,5,4,2,2,1,2,2,4,2,2
"4277","R_25GYiR3umROkjsy",76,"man",5,5,1,5,1,5,5,1,5,5,1,4,5,1,5,1,1,5,2,5,2,1,1,5,1,1,5,1,5,1,1,5,5,2,5,1,1,5,2,5,5,1,5,4,2,5,1,1,4,2,2,5,5,1,3,5,4,1,4,5
"4278","R_2ruLTSJkn87uN3H",28,"man",1,5,1,4,1,4,5,5,5,5,5,2,5,1,4,5,1,5,4,5,5,1,3,5,1,5,4,1,4,1,5,5,5,4,5,5,2,5,2,5,2,4,5,4,1,1,1,1,2,1,1,5,4,4,1,5,5,1,3,5
"4279","R_3rHRjRQplexyOZp",31,"man",5,5,2,4,4,5,5,2,4,5,1,2,4,4,4,1,2,4,4,4,4,1,2,4,1,4,4,4,2,2,2,4,4,4,4,2,2,4,3,5,4,2,4,2,1,5,1,4,2,2,2,5,4,2,1,4,4,4,5,4
"4280","R_Zwzl6paDA5pide9",55,"man",4,4,2,4,2,4,5,1,4,5,2,1,5,1,4,4,1,4,2,5,2,1,1,4,2,2,5,1,5,2,4,5,2,2,5,2,4,5,2,3,5,1,5,3,1,4,1,1,2,2,3,4,5,3,2,5,4,4,2,4
"4281","R_3CEmarq60Xf1k7c",22,"non-binary",3,5,5,1,1,4,2,1,1,5,4,1,4,2,5,2,1,1,5,5,1,1,4,2,1,4,5,4,4,1,4,4,1,5,5,1,4,4,4,5,5,2,4,2,1,4,1,5,1,1,1,2,4,4,1,5,5,2,1,5
"4282","R_ZfzbJ6Nh3M48pfX",30,"man",4,4,1,4,3,5,4,2,4,4,2,2,5,2,5,3,1,5,2,3,4,2,3,5,1,3,4,2,5,2,4,4,5,2,4,2,2,5,2,4,4,4,5,4,3,4,2,1,4,2,2,4,5,1,2,4,4,3,2,4
"4283","R_dds6t1X2beRRgzv",20,"woman",1,3,5,1,1,1,5,2,1,5,1,2,1,5,5,4,2,1,4,5,1,4,5,1,1,5,5,5,1,1,5,3,1,5,4,5,3,1,5,5,5,1,1,2,1,3,4,2,1,1,5,4,1,5,1,5,5,4,4,5
"4284","R_3GoWYr7J1YYC9zE",67,"man",4,4,4,1,2,4,5,2,4,2,2,1,5,1,4,2,1,4,4,4,5,1,4,5,3,4,4,1,2,2,4,5,2,4,5,2,1,4,3,5,3,5,5,4,1,3,1,4,2,1,1,5,5,3,1,4,2,1,4,5
"4285","R_3m3SFYPmORh96Ce",18,"woman",1,4,3,5,3,1,4,3,3,4,4,2,4,2,4,5,4,4,2,4,2,1,4,2,2,3,4,2,4,3,4,2,3,4,4,4,4,4,4,5,1,2,4,4,1,3,4,3,2,3,5,4,4,4,3,3,2,2,2,3
"4286","R_RK4PCK8Bdjlxs1H",42,"man",3,4,5,4,4,4,4,2,4,4,2,3,4,4,3,5,2,5,4,3,4,1,3,4,3,2,4,1,4,4,4,4,5,5,3,3,2,4,4,3,3,4,4,5,4,4,3,1,1,3,4,4,4,4,3,3,3,2,3,3
"4287","R_ANFaIq6aeA1N4kh",17,"man",5,5,1,4,1,5,5,2,4,5,1,1,4,5,5,1,1,5,4,5,5,4,4,3,1,3,5,2,2,1,1,4,4,5,5,1,1,4,4,5,4,4,5,4,1,5,1,3,1,1,1,5,4,4,1,4,5,2,5,5
"4288","R_2rxpPy3kjRZTdX1",19,"man",2,4,4,4,1,1,4,4,5,5,5,4,4,2,4,4,1,4,4,5,1,1,5,4,1,4,4,4,4,2,5,4,2,2,5,4,4,2,4,5,1,2,4,4,1,3,4,4,2,1,4,4,5,2,5,1,4,2,2,4
"4289","R_3Jz2AntnvmLcDl6",23,"woman",4,5,4,2,4,3,5,4,3,5,4,4,4,4,5,4,3,4,4,5,3,1,4,2,1,3,4,4,3,1,4,5,2,4,4,3,2,4,4,5,3,4,5,3,3,4,2,4,2,5,3,5,2,4,2,5,5,4,3,5
"4290","R_6kXOoxzcKxXhTxv",31,"woman",3,5,5,4,3,4,5,4,4,5,1,5,5,2,5,5,1,3,5,4,5,5,1,4,1,3,4,5,5,4,5,5,2,4,4,4,4,5,3,5,4,5,5,4,1,2,2,4,2,2,5,5,5,2,4,5,3,1,4,5
"4291","R_1IQPAkr7v9rI1FQ",19,"man",1,5,4,2,4,2,4,5,2,4,4,4,3,5,1,5,2,2,4,4,1,1,5,1,3,5,4,4,1,2,5,4,1,5,4,4,4,2,5,2,1,4,3,1,2,1,4,2,1,1,4,4,5,5,4,2,4,4,5,1
"4292","R_1jHW0QMRR9Rw9Sj",20,"woman",3,4,3,3,1,3,5,4,2,4,2,3,4,3,4,5,2,4,4,4,3,3,5,3,1,3,4,4,3,1,5,4,3,4,5,2,4,3,3,4,3,3,4,2,1,3,3,1,2,1,4,5,4,2,3,4,4,3,3,4
"4293","R_10u3WmNW3lPbgDK",18,"woman",3,4,4,4,4,2,4,4,4,4,4,4,5,3,5,1,4,2,4,4,4,3,5,3,3,3,3,5,2,5,3,5,2,2,5,3,4,5,5,4,4,5,4,3,1,4,4,2,3,5,3,4,4,4,3,5,3,4,5,5
"4294","R_eY9fI1cR9XEEmiJ",22,"woman",1,3,2,4,2,3,5,4,2,5,1,2,3,4,2,5,3,4,3,4,2,3,4,4,2,5,4,4,3,2,5,4,2,3,2,5,1,3,4,4,3,3,3,2,1,1,5,4,1,3,4,5,3,4,1,2,4,4,3,2
"4295","R_2rwGNUjtJEzaReO",17,"man",5,5,4,5,4,4,5,4,5,5,1,2,5,2,4,4,2,4,4,2,2,1,4,5,4,2,2,4,5,2,2,2,4,2,4,4,2,5,2,4,5,4,5,5,1,4,1,2,2,4,4,5,5,1,2,5,4,4,2,4
"4296","R_2rl2IlhdlgN7e0W",16,"woman",2,5,4,2,4,2,5,4,2,5,3,3,5,4,5,5,1,4,4,2,2,2,5,2,1,2,5,2,3,2,3,5,3,4,4,3,1,2,5,5,1,4,4,3,1,2,2,2,1,4,5,5,1,5,4,3,2,2,2,5
"4297","R_3EmSMAFKtoi8hjR",29,"man",2,4,1,3,3,4,5,1,2,5,3,3,3,2,4,5,1,5,2,5,4,1,1,3,1,2,3,3,3,3,3,3,4,5,5,5,1,5,4,3,3,3,3,3,1,2,3,1,1,1,1,4,5,4,1,3,4,1,2,3
"4298","R_3rTxuTjWs0lLtQl",24,"man",2,4,2,2,1,4,5,2,2,5,2,2,3,2,5,4,1,4,4,5,3,1,4,2,1,2,4,2,2,1,5,3,4,4,5,4,1,3,4,5,2,4,4,4,2,3,2,1,1,1,2,5,5,4,1,2,4,1,3,4
"4299","R_eIJJ2Zd1JEm60HD",20,"man",2,5,4,2,4,1,5,5,2,5,4,4,5,2,4,5,1,4,3,5,1,1,5,2,2,5,5,4,4,4,5,5,2,5,5,4,2,5,4,5,2,4,5,4,4,1,4,1,1,2,5,5,4,4,4,4,4,2,2,4
"4300","R_3fMJNx4rXfV0M9Y",43,"man",4,5,4,2,2,2,5,2,4,4,1,3,5,4,4,2,1,2,4,5,2,1,4,4,2,2,5,2,2,1,4,5,1,5,5,2,1,5,4,5,5,4,5,2,1,4,1,2,1,1,4,5,5,4,2,4,4,4,5,4
"4301","R_1i9fWaZxUYzk672",49,"man",4,4,1,4,5,5,4,1,4,4,1,1,5,2,4,1,2,5,2,2,5,2,2,4,2,1,4,1,4,4,2,4,5,2,4,2,2,5,1,1,5,1,5,5,4,5,2,5,3,3,2,4,5,1,4,5,4,1,2,2
"4302","R_3sAoqiSQNqvUfIM",22,"non-binary",1,5,5,2,2,2,5,4,2,4,3,3,3,5,4,5,5,2,5,5,3,2,5,3,1,5,2,2,2,1,5,3,2,5,3,4,3,1,4,5,1,3,3,1,1,1,3,3,1,3,4,4,1,5,2,2,3,4,5,4
"4303","R_1NqOwbmPcTHODbB",24,"woman",3,5,2,4,4,2,5,2,4,3,5,2,5,1,3,4,1,5,4,4,2,1,2,4,2,4,4,2,4,2,4,5,4,3,4,4,2,5,4,5,2,2,4,4,3,3,4,1,3,2,3,5,5,4,2,2,5,2,2,3
"4304","R_3PzrijLKP0EZ44l",26,"non-binary",3,4,4,3,4,1,5,3,3,5,1,2,5,2,4,2,1,4,4,3,3,3,4,4,2,3,4,1,3,3,4,5,3,4,4,4,2,2,1,4,4,4,5,4,3,5,2,2,1,3,3,5,3,3,2,5,3,2,3,3
